word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
Draft,5,0.2,0.8,0.0,0.3246753246753247,0.6753246753246753,5,1,0.2727272727272727,0.5625
version,7,0.0,1.0,0.0,0.3246753246753247,0.6753246753246753,5,1,0.2727272727272727,0.5625
January,7,0.14285714285714285,0.8571428571428571,0.0,0.3246753246753247,0.6753246753246753,5,1,0.2727272727272727,0.5625
"6,",2,0.0,0.0,0.5,0.3246753246753247,0.6753246753246753,5,1,0.2727272727272727,0.5625
2021,4,0.0,0.0,1.0,0.3246753246753247,0.6753246753246753,5,1,0.2727272727272727,0.5625
Typeset,7,0.14285714285714285,0.8571428571428571,0.0,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
using,5,0.0,1.0,0.0,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
LATEX,5,1.0,0.0,0.0,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
twocolumn,9,0.0,1.0,0.0,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
style,5,0.0,1.0,0.0,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
in,2,0.0,1.0,0.0,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
AASTeX63,8,0.625,0.125,0.25,0.43157894736842106,0.5684210526315789,7,1,0.2727272727272727,0.4602272727272727
The,3,0.3333333333333333,0.6666666666666666,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
young,5,0.0,1.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
massive,7,0.0,1.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
star,4,0.0,1.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
cluster,7,0.0,1.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
Westerlund,10,0.1,0.9,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
2,1,0.0,0.0,1.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
observed,8,0.0,1.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
with,4,0.0,1.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
MUSE.,5,0.8,0.0,0.0,0.4122137404580153,0.5877862595419847,10,1,0.38636363636363635,0.25568181818181823
III.,4,0.75,0.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
A,1,1.0,0.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
cluster,7,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
in,2,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
motion,6,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
–,1,0.0,0.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
the,3,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
complex,7,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
internal,8,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
dynamics,8,0.0,1.0,0.0,0.3643410852713178,0.6356589147286822,10,1,0.4147727272727273,0.2670454545454546
Peter,5,0.2,0.8,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
Zeidler,7,0.14285714285714285,0.8571428571428571,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
",1,",3,0.0,0.0,0.3333333333333333,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
2,1,0.0,0.0,1.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
Elena,5,0.2,0.8,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
Sabbi,5,0.2,0.8,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
",3",2,0.0,0.0,0.5,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
Antonella,9,0.1111111111111111,0.8888888888888888,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
"Nota,4",6,0.16666666666666666,0.5,0.16666666666666666,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
and,3,0.0,1.0,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
Anna,4,0.25,0.75,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
F.,2,0.5,0.0,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
McLeod,6,0.3333333333333333,0.6666666666666666,0.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
"5,",2,0.0,0.0,0.5,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
"6,",2,0.0,0.0,0.5,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
7,1,0.0,0.0,1.0,0.3888888888888889,0.6111111111111112,16,12,0.3522727272727273,0.07954545454545459
1,1,0.0,0.0,1.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
Department,10,0.1,0.9,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
of,2,0.0,1.0,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
Physics,7,0.14285714285714285,0.8571428571428571,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
and,3,0.0,1.0,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
"Astronomy,",10,0.1,0.8,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
Johns,5,0.2,0.8,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
Hopkins,7,0.14285714285714285,0.8571428571428571,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
"University,",11,0.09090909090909091,0.8181818181818182,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
"Baltimore,",10,0.1,0.8,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
MD,2,1.0,0.0,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
"21218,",6,0.0,0.0,0.8333333333333334,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
USA,3,1.0,0.0,0.0,0.49044585987261147,0.5095541401273885,13,3,0.36363636363636365,0.10795454545454541
2,1,0.0,0.0,1.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
AURA,4,1.0,0.0,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
for,3,0.0,1.0,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
the,3,0.0,1.0,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
European,8,0.125,0.875,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
Space,5,0.2,0.8,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
Agency,6,0.16666666666666666,0.8333333333333334,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
"(ESA),",6,0.5,0.0,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
ESA,3,1.0,0.0,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
"Office,",7,0.14285714285714285,0.7142857142857143,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
Space,5,0.2,0.8,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
Telescope,9,0.1111111111111111,0.8888888888888888,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
Science,7,0.14285714285714285,0.8571428571428571,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
"Institute,",10,0.1,0.8,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
3700,4,0.0,0.0,1.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
San,3,0.3333333333333333,0.6666666666666666,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
Martin,6,0.16666666666666666,0.8333333333333334,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
"Drive,",6,0.16666666666666666,0.6666666666666666,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
"Baltimore,",10,0.1,0.8,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
MD,2,1.0,0.0,0.0,0.6136363636363636,0.38636363636363635,20,3,0.26136363636363635,0.0
"21218,",6,0.0,0.0,0.8333333333333334,0.0743801652892562,0.9256198347107438,2,1,0.6306818181818182,0.3125
USA,3,1.0,0.0,0.0,0.0743801652892562,0.9256198347107438,2,1,0.6306818181818182,0.3125
3,1,0.0,0.0,1.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
Space,5,0.2,0.8,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
Telescope,9,0.1111111111111111,0.8888888888888888,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
Science,7,0.14285714285714285,0.8571428571428571,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
"Institute,",10,0.1,0.8,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
3700,4,0.0,0.0,1.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
San,3,0.3333333333333333,0.6666666666666666,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
Martin,6,0.16666666666666666,0.8333333333333334,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
"Drive,",6,0.16666666666666666,0.6666666666666666,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
"Baltimore,",10,0.1,0.8,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
MD,2,1.0,0.0,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
"21218,",6,0.0,0.0,0.8333333333333334,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
USA,3,1.0,0.0,0.0,0.4645161290322581,0.5354838709677419,13,1,0.4034090909090909,0.11931818181818177
arXiv:2101.01694v1,18,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7556818181818181
[astro-ph.SR],13,0.15384615384615385,0.5384615384615384,0.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7556818181818181
5,1,0.0,0.0,1.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7556818181818181
Jan,3,0.3333333333333333,0.6666666666666666,0.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7556818181818181
2021,4,0.0,0.0,1.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7556818181818181
4,1,0.0,0.0,1.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
European,8,0.125,0.875,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
Space,5,0.2,0.8,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
Agency,6,0.16666666666666666,0.8333333333333334,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
"(ESA),",6,0.5,0.0,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
ESA,3,1.0,0.0,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
"Office,",7,0.14285714285714285,0.7142857142857143,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
Space,5,0.2,0.8,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
Telescope,9,0.1111111111111111,0.8888888888888888,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
Science,7,0.14285714285714285,0.8571428571428571,0.0,0.622093023255814,0.37790697674418605,19,1,0.26704545454545453,0.022727272727272707
