word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
strongly,8,0.0,1.0,0.0,0.39285714285714285,0.6071428571428572,6,1,0.2358974358974359,0.5692307692307692
magnetic,8,0.0,1.0,0.0,0.39285714285714285,0.6071428571428572,6,1,0.2358974358974359,0.5692307692307692
Of?p,4,0.25,0.5,0.0,0.39285714285714285,0.6071428571428572,6,1,0.2358974358974359,0.5692307692307692
star,4,0.0,1.0,0.0,0.39285714285714285,0.6071428571428572,6,1,0.2358974358974359,0.5692307692307692
NGC,3,1.0,0.0,0.0,0.39285714285714285,0.6071428571428572,6,1,0.2358974358974359,0.5692307692307692
1624-2,6,0.0,0.0,0.8333333333333334,0.39285714285714285,0.6071428571428572,6,1,0.2358974358974359,0.5692307692307692
S.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
P.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
"Järvinen1★,",11,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
S.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
Hubrig1,7,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
",",1,0.0,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
M.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
Schöller2,9,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
",",1,0.0,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
M.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
"Küker1,",7,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
I.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
Ilyin1,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
",",1,0.0,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
S.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
D.,2,0.5,0.0,0.0,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
Chojnowski3,11,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.5263157894736842,0.4736842105263158,17,1,0.24102564102564103,0.31794871794871793
1,1,0.0,0.0,1.0,0.265625,0.734375,2,1,0.2358974358974359,0.6717948717948719
Leibniz-Institut,16,0.125,0.8125,0.0,0.265625,0.734375,2,1,0.2358974358974359,0.6717948717948719
für,3,0.0,1.0,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
Astrophysik,11,0.09090909090909091,0.9090909090909091,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
Potsdam,7,0.14285714285714285,0.8571428571428571,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
"(AIP),",6,0.5,0.0,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
An,2,0.5,0.5,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
der,3,0.0,1.0,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
Sternwarte,10,0.1,0.9,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
"16,",3,0.0,0.0,0.6666666666666666,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
14482,5,0.0,0.0,1.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
"Potsdam,",8,0.125,0.75,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
Germany,7,0.14285714285714285,0.8571428571428571,0.0,0.4744525547445255,0.5255474452554745,11,1,0.31794871794871793,0.2974358974358975
2,1,0.0,0.0,1.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
European,8,0.125,0.875,0.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
Southern,8,0.125,0.875,0.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
"Observatory,",12,0.08333333333333333,0.8333333333333334,0.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
Karl-Schwarzschild-Str.,23,0.13043478260869565,0.7391304347826086,0.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
"2,",2,0.0,0.0,0.5,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
85748,5,0.0,0.0,1.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
"Garching,",9,0.1111111111111111,0.7777777777777778,0.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
Germany,7,0.14285714285714285,0.8571428571428571,0.0,0.5813953488372093,0.41860465116279066,9,1,0.2358974358974359,0.3384615384615385
3,1,0.0,0.0,1.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
Apache,6,0.16666666666666666,0.8333333333333334,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
Point,5,0.2,0.8,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
Observatory,11,0.09090909090909091,0.9090909090909091,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
and,3,0.0,1.0,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
New,3,0.3333333333333333,0.6666666666666666,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
Mexico,6,0.16666666666666666,0.8333333333333334,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
State,5,0.2,0.8,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
"University,",11,0.09090909090909091,0.8181818181818182,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
P.O.,4,0.5,0.0,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
Box,3,0.3333333333333333,0.6666666666666666,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
"59,",3,0.0,0.0,0.6666666666666666,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
"Sunspot,",8,0.125,0.75,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
"NM,",3,0.6666666666666666,0.0,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
"88349-0059,",11,0.0,0.0,0.8181818181818182,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
USA,3,1.0,0.0,0.0,0.5850340136054422,0.41496598639455784,16,1,0.2358974358974359,0.24615384615384617
arXiv:2101.00899v1,18,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
[astro-ph.SR],13,0.15384615384615385,0.5384615384615384,0.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
4,1,0.0,0.0,1.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
Jan,3,0.3333333333333333,0.6666666666666666,0.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
2021,4,0.0,0.0,1.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
Accepted,8,0.125,0.875,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
XXX.,4,0.75,0.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
Received,8,0.125,0.875,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
YYY;,4,0.75,0.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
in,2,0.0,1.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
original,8,0.0,1.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
form,4,0.0,1.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
ZZZ,3,1.0,0.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
ABSTRACT,8,1.0,0.0,0.0,0.0851063829787234,0.9148936170212766,1,1,0.441025641025641,0.5179487179487179
NGC,3,1.0,0.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
1624-2,6,0.0,0.0,0.8333333333333334,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
is,2,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
an,2,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
O7f?p,5,0.2,0.4,0.2,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
star,4,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
with,4,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
a,1,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
reported,8,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
probable,8,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
polar,5,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
magnetic,8,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
field,5,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
strength,8,0.0,1.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
>,1,0.0,0.0,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
20,2,0.0,0.0,1.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
"kG,",3,0.3333333333333333,0.3333333333333333,0.0,0.423728813559322,0.576271186440678,17,1,0.441025641025641,0.09230769230769231
which,5,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
is,2,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
the,3,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
strongest,9,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
magnetic,8,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
field,5,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
ever,4,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
measured,8,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
in,2,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
an,2,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
O-type,6,0.16666666666666666,0.6666666666666666,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
star.,5,0.0,0.8,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
We,2,0.5,0.5,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
study,5,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
the,3,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
variability,11,0.0,1.0,0.0,0.4419889502762431,0.5580110497237569,16,1,0.441025641025641,0.07179487179487176
of,2,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
the,3,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
mean,4,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
longitudinal,12,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
magnetic,8,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
field,5,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
h𝐵,2,0.5,0.5,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
𝑧,1,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
i,1,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
and,3,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
the,3,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
mean,4,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
field,5,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
modulus,7,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
h𝐵i,3,0.3333333333333333,0.6666666666666666,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
to,2,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
obtain,6,0.0,1.0,0.0,0.41040462427745666,0.5895953757225434,17,1,0.441025641025641,0.11282051282051286
constraints,11,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
on,2,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
its,3,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
field,5,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
geometry.,9,0.0,0.8888888888888888,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
Only,4,0.25,0.75,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
one,3,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
magnetic,8,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
pole,4,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
is,2,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
observable,10,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
over,4,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
the,3,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
rotation,8,0.0,1.0,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
cycle.,6,0.0,0.8333333333333334,0.0,0.45054945054945056,0.5494505494505495,15,1,0.441025641025641,0.06666666666666665
The,3,0.3333333333333333,0.6666666666666666,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
approximately,13,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
sinusoidal,10,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
variation,9,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
of,2,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
h𝐵,2,0.5,0.5,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
𝑧,1,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
i,1,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
and,3,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
the,3,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
ratio,5,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
of,2,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
the,3,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
values,6,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
of,2,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
the,3,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
extrema,7,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
of,2,0.0,1.0,0.0,0.42777777777777776,0.5722222222222222,18,1,0.441025641025641,0.07692307692307687
h𝐵i,3,0.3333333333333333,0.6666666666666666,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
indicate,8,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
that,4,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
there,5,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
is,2,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
an,2,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
important,9,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
component,9,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
of,2,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
the,3,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
field,5,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
that,4,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
is,2,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
dipolar.,8,0.0,0.875,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
The,3,0.3333333333333333,0.6666666666666666,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
h𝐵,2,0.5,0.5,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
𝑧,1,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
i,1,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
values,6,0.0,1.0,0.0,0.43169398907103823,0.5683060109289617,19,1,0.441025641025641,0.06153846153846154
measured,8,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
over,4,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
the,3,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
rotation,8,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
cycle,5,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
are,3,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
in,2,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
the,3,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
range,5,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
from,4,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
−0.2,4,0.0,0.0,0.5,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
to,2,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
4.5,3,0.0,0.0,0.6666666666666666,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
"kG,",3,0.3333333333333333,0.3333333333333333,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
whereas,7,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
the,3,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
values,6,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
for,3,0.0,1.0,0.0,0.4245810055865922,0.5754189944134078,18,1,0.441025641025641,0.08205128205128209
h𝐵i,3,0.3333333333333333,0.6666666666666666,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
vary,4,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
between,7,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
9,1,0.0,0.0,1.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
and,3,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
12,2,0.0,0.0,1.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
kG.,3,0.3333333333333333,0.3333333333333333,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
The,3,0.3333333333333333,0.6666666666666666,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
h𝐵,2,0.5,0.5,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
𝑧,1,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
i,1,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
values,6,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
obtained,8,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
using,5,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
the,3,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
O,1,1.0,0.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
iii,3,0.0,1.0,0.0,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
𝜆7455,5,0.0,0.2,0.8,0.4101123595505618,0.5898876404494382,20,1,0.441025641025641,0.0871794871794872
