word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
Gaia,4,0.25,0.75,0.0,0.504424778761062,0.49557522123893805,11,1,0.2358974358974359,0.42051282051282046
and,3,0.0,1.0,0.0,0.3875,0.6125,4,1,0.2358974358974359,0.5897435897435898
Hipparcos,9,0.1111111111111111,0.8888888888888888,0.0,0.3875,0.6125,4,1,0.2358974358974359,0.5897435897435898
integrated,10,0.0,1.0,0.0,0.3875,0.6125,4,1,0.2358974358974359,0.5897435897435898
starlight,9,0.0,1.0,0.0,0.3875,0.6125,4,1,0.2358974358974359,0.5897435897435898
Eduard,6,0.16666666666666666,0.8333333333333334,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
"Masana,1★",9,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
Josep,5,0.2,0.8,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
Manel,5,0.2,0.8,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
"Carrasco,1",10,0.1,0.7,0.1,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
Salvador,8,0.125,0.875,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
"Bará,2",6,0.16666666666666666,0.5,0.16666666666666666,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
and,3,0.0,1.0,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
Salvador,8,0.125,0.875,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
J.,2,0.5,0.0,0.0,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
"Ribas3,1",8,0.125,0.5,0.25,0.5511811023622047,0.44881889763779526,11,1,0.24102564102564103,0.3487179487179487
1,1,0.0,0.0,1.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Departament,11,0.09090909090909091,0.9090909090909091,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Física,6,0.16666666666666666,0.8333333333333334,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Quàntica,8,0.125,0.875,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
i,1,0.0,1.0,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Astrofìsica.,12,0.08333333333333333,0.8333333333333334,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Institut,8,0.125,0.875,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
de,2,0.0,1.0,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Ciències,8,0.125,0.875,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
del,3,0.0,1.0,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Cosmos,6,0.16666666666666666,0.8333333333333334,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
"(ICC-UB-IEEC),",14,0.6428571428571429,0.0,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
C,1,1.0,0.0,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Martí,5,0.2,0.8,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Franquès,8,0.125,0.875,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
"1,",2,0.0,0.0,0.5,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Barcelona,9,0.1111111111111111,0.8888888888888888,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
"08028,",6,0.0,0.0,0.8333333333333334,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
Spain,5,0.2,0.8,0.0,0.6444444444444445,0.3555555555555555,19,1,0.2358974358974359,0.07692307692307687
2,1,0.0,0.0,1.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
Departmento,11,0.09090909090909091,0.9090909090909091,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
Física,6,0.16666666666666666,0.8333333333333334,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
"Aplicada,",9,0.1111111111111111,0.7777777777777778,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
Universidade,12,0.08333333333333333,0.9166666666666666,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
de,2,0.0,1.0,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
Santiago,8,0.125,0.875,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
de,2,0.0,1.0,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
"Compostela,",11,0.09090909090909091,0.8181818181818182,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
15782,5,0.0,0.0,1.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
Santiago,8,0.125,0.875,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
de,2,0.0,1.0,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
"Compostela,",11,0.09090909090909091,0.8181818181818182,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
"Galicia,",8,0.125,0.75,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
Spain,5,0.2,0.8,0.0,0.6273291925465838,0.3726708074534162,15,1,0.2358974358974359,0.1743589743589744
3,1,0.0,0.0,1.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Parc,4,0.25,0.75,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Astronòmic,10,0.1,0.9,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Montsec,7,0.14285714285714285,0.8571428571428571,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
-,1,0.0,0.0,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Ferrocarrils,12,0.08333333333333333,0.9166666666666666,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
de,2,0.0,1.0,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
la,2,0.0,1.0,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Generalitat,11,0.09090909090909091,0.9090909090909091,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
de,2,0.0,1.0,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Catalunya.,10,0.1,0.8,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Camí,4,0.25,0.75,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
del,3,0.0,1.0,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Coll,4,0.25,0.75,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
"d’Ares,",7,0.14285714285714285,0.5714285714285714,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
"s/n,",4,0.0,0.5,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Àger,4,0.25,0.75,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
(Lleida),8,0.125,0.625,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
"25691,",6,0.0,0.0,0.8333333333333334,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
Spain,5,0.2,0.8,0.0,0.622093023255814,0.37790697674418605,20,1,0.2358974358974359,0.11794871794871797
arXiv:2101.01500v1,18,0.05555555555555555,0.2777777777777778,0.5555555555555556,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
[astro-ph.IM],13,0.15384615384615385,0.5384615384615384,0.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
5,1,0.0,0.0,1.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
Jan,3,0.3333333333333333,0.6666666666666666,0.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
2021,4,0.0,0.0,1.0,0.9069767441860465,0.09302325581395354,5,1,0.0,0.7794871794871795
Accepted,8,0.125,0.875,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
XXX.,4,0.75,0.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
Received,8,0.125,0.875,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
YYY;,4,0.75,0.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
in,2,0.0,1.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
original,8,0.0,1.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
form,4,0.0,1.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
ZZZ,3,1.0,0.0,0.0,0.43617021276595747,0.5638297872340425,8,1,0.2358974358974359,0.5179487179487179
ABSTRACT,8,1.0,0.0,0.0,0.08602150537634409,0.9139784946236559,1,1,0.4358974358974359,0.523076923076923
The,3,0.3333333333333333,0.6666666666666666,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
natural,7,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
night,5,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
sky,3,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
brightness,10,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
is,2,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
a,1,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
relevant,8,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
input,5,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
for,3,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
monitoring,10,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
the,3,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
light,5,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
pollution,9,0.0,1.0,0.0,0.4180790960451977,0.5819209039548023,14,1,0.46153846153846156,0.09230769230769231
evolution,9,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
at,2,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
observatory,11,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
"sites,",6,0.0,0.8333333333333334,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
by,2,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
subtracting,11,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
it,2,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
from,4,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
the,3,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
overall,7,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
sky,3,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
brightness,10,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
determined,10,0.0,1.0,0.0,0.4519774011299435,0.5480225988700564,13,1,0.4358974358974359,0.09230769230769231
by,2,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
direct,6,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
measurements.,13,0.0,0.9230769230769231,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
It,2,0.5,0.5,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
is,2,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
also,4,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
instrumental,12,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
for,3,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
assessing,9,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
the,3,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
expected,8,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
darkness,8,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
of,2,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
the,3,0.0,1.0,0.0,0.44,0.56,14,1,0.4358974358974359,0.10256410256410253
pristine,8,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
night,5,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
skies.,6,0.0,0.8333333333333334,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
The,3,0.3333333333333333,0.6666666666666666,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
natural,7,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
brightness,10,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
of,2,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
the,3,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
night,5,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
sky,3,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
is,2,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
determined,10,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
by,2,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
the,3,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
sum,3,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
of,2,0.0,1.0,0.0,0.42528735632183906,0.5747126436781609,16,1,0.4358974358974359,0.10769230769230764
the,3,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
spectral,8,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
radiances,9,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
coming,6,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
from,4,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
astrophysical,13,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
"sources,",8,0.0,0.875,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
including,9,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
zodiacal,8,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
"light,",6,0.0,0.8333333333333334,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
and,3,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
the,3,0.0,1.0,0.0,0.45454545454545453,0.5454545454545454,12,1,0.4358974358974359,0.09743589743589742
atmospheric,11,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
airglow.,8,0.0,0.875,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
The,3,0.3333333333333333,0.6666666666666666,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
resulting,9,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
radiance,8,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
is,2,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
modified,8,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
by,2,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
absorption,10,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
and,3,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
scattering,10,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
before,6,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
it,2,0.0,1.0,0.0,0.4581005586592179,0.541899441340782,13,1,0.4358974358974359,0.08205128205128209
reaches,7,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
the,3,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
observer.,9,0.0,0.8888888888888888,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
"Therefore,",10,0.1,0.8,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
the,3,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
natural,7,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
night,5,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
sky,3,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
brightness,10,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
is,2,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
a,1,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
function,8,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
of,2,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
the,3,0.0,1.0,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
"location,",9,0.0,0.8888888888888888,0.0,0.4530386740331492,0.5469613259668509,15,1,0.4358974358974359,0.07179487179487176
time,4,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
and,3,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
atmospheric,11,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
conditions.,11,0.0,0.9090909090909091,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
We,2,0.5,0.5,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
present,7,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
in,2,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
this,4,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
work,4,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
GAMBONS,7,1.0,0.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
(GAia,5,0.4,0.4,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
Map,3,0.3333333333333333,0.6666666666666666,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
of,2,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
the,3,0.0,1.0,0.0,0.40963855421686746,0.5903614457831325,14,1,0.4358974358974359,0.14871794871794874
Brightness,10,0.1,0.9,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
Of,2,0.5,0.5,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
the,3,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
Natural,7,0.14285714285714285,0.8571428571428571,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
"Sky),",5,0.2,0.4,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
a,1,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
model,5,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
to,2,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
map,3,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
the,3,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
natural,7,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
night,5,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
brightness,10,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
of,2,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
the,3,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
sky,3,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
in,2,0.0,1.0,0.0,0.41954022988505746,0.5804597701149425,17,1,0.4358974358974359,0.10769230769230764
cloudless,9,0.0,1.0,0.0,0.4226190476190476,0.5773809523809523,13,1,0.4358974358974359,0.1384615384615384
