word,word_len,word_upper,word_lower,word_digits,line_symbolic_percent,line_space_percent,line_num_world,line_num_columns,line_front_spaces_perc,line_back_spaces
MNRAS,5,1.0,0.0,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
"000,",4,0.0,0.0,0.75,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
1–10,4,0.0,0.0,0.75,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
(2021),6,0.0,0.0,0.6666666666666666,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
Preprint,8,0.125,0.875,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
11,2,0.0,0.0,1.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
January,7,0.14285714285714285,0.8571428571428571,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
2021,4,0.0,0.0,1.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
Compiled,8,0.125,0.875,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
using,5,0.0,1.0,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
MNRAS,5,1.0,0.0,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
LATEX,5,1.0,0.0,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
style,5,0.0,1.0,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
file,4,0.0,1.0,0.0,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
v3.0,4,0.0,0.25,0.5,0.39378238341968913,0.6062176165803108,15,30,0.23711340206185566,0.005154639175257714
Activity,8,0.125,0.875,0.0,0.5344827586206896,0.4655172413793104,9,1,0.23711340206185566,0.4020618556701031
of,2,0.0,1.0,0.0,0.5344827586206896,0.4655172413793104,9,1,0.23711340206185566,0.4020618556701031
